gene set	gene
Phosphate	AC5u0009GL001233
Phosphate	AC5u0009GL001234
Phosphate	AC5u0009GL001235
Phosphate	AC5u0009GL001236
Phosphate	AC5u0009GL001278
Phosphate	AC5u0009GL001304
Phosphate	AC5u0009GL001305
Phosphate	AC5u0009GL001313
Phosphate	AC5u0009GL001314
Phosphate	AC5u0009GL001315
Phosphate	AC5u0009GL001316
Phosphate	AC5u0009GL001317
Phosphate	AC5u0009GL001333
Phosphate	AC5u0009GL001362
Phosphate	AC5u0009GL001434
Phosphate	AC5u0009GL001444
Phosphate	AC5u0009GL001481
Phosphate	AC5u0009GL001497
Phosphate	AC5u0009GL001505
Phosphate	AC5u0009GL001506
Phosphate	AC5u0009GL001529
Phosphate	AC5u0009GL001530
Phosphate	AC5u0009GL001551
Phosphate	AC5u0009GL001598
Phosphate	AC5u0009GL001601
Phosphate	AC5u0009GL001624
Phosphate	AC5u0009GL001666
Phosphate	AC5u0009GL001667
Phosphate	AC5u0009GL001684
Phosphate	AC5u0009GL001685
Phosphate	AC5u0009GL001738
Phosphate	AC5u0009GL001776
Phosphate	AC5u0009GL001824
Phosphate	AC5u0009GL001848
Phosphate	AC5u0009GL001849
Phosphate	AC5u0009GL001869
Phosphate	AC5u0009GL001876
Phosphate	AC5u0009GL001884
Phosphate	AC5u0009GL001885
Phosphate	AC5u0009GL001886
Phosphate	AC5u0009GL001887
Phosphate	AC5u0009GL001900
Phosphate	AC5u0009GL001901
Phosphate	AC5u0009GL001903
Phosphate	AC5u0009GL001915
Phosphate	AC5u0009GL001918
Phosphate	AC5u0009GL001955
Phosphate	AC5u0009GL001971
Phosphate	AC5u0009GL002043
Phosphate	AC5u0009GL002080
Phosphate	AC5u0009GL002081
Phosphate	AC5u0009GL002082
Phosphate	AC5u0009GL002083
Phosphate	AC5u0009GL002089
Phosphate	AC5u0009GL002122
Phosphate	AC5u0009GL002127
Phosphate	AC5u0009GL002128
Phosphate	AC5u0009GL002129
Phosphate	AC5u0009GL001379
Phosphate	AC5u0009GL001171
Phosphate	AC5u0009GL000065
Phosphate	AC5u0009GL001774
Phosphate	AC5u0009GL000275
Phosphate	AC5u0009GL001962
Phosphate	AC5u0009GL000574
Phosphate	AC5u0009GL000581
Phosphate	AC5u0009GL000992
Phosphate	AC5u0009GL000642
Phosphate	AC5u0009GL002154
Phosphate	AC5u0009GL000369
Phosphate	AC5u0009GL000351
Phosphate	AC5u0009GL001888
Phosphate	AC5u0009GL001532
Phosphate	AC5u0009GL002025
Phosphate	AC5u0009GL000078
Phosphate	AC5u0009GL000020
Phosphate	AC5u0009GL000423
Phosphate	AC5u0009GL000653
Phosphate	AC5u0009GL000858
Phosphate	AC5u0009GL000903
Phosphate	AC5u0009GL001752
Phosphate	AC5u0009GL000093
Phosphate	AC5u0009GL000621
Phosphate	AC5u0009GL000639
Phosphate	AC5u0009GL000958
Phosphate	AC5u0009GL001268
Phosphate	AC5u0009GL001352
Phosphate	AC5u0009GL001764
Phosphate	AC5u0009GL002157
Phosphate	AC5u0009GL002175
Thiamin	AC5u0009GL000018
Thiamin	AC5u0009GL000964
Thiamin	AC5u0009GL001481
Thiamin	AC5u0009GL002025
Thiamin	AC5u0009GL000020
Thiamine diphosphate	AC5u0009GL000018
Thiamine diphosphate	AC5u0009GL000309
D-Ribulose 5-phosphate	AC5u0009GL000019
D-Ribulose 5-phosphate	AC5u0009GL000731
D-Ribulose 5-phosphate	AC5u0009GL000911
D-Ribulose 5-phosphate	AC5u0009GL001775
D-Ribulose 5-phosphate	AC5u0009GL002017
D-Xylulose 5-phosphate	AC5u0009GL000019
D-Xylulose 5-phosphate	AC5u0009GL001624
10-Formyltetrahydrofolate	AC5u0009GL000024
10-Formyltetrahydrofolate	AC5u0009GL000036
10-Formyltetrahydrofolate	AC5u0009GL000890
10-Formyltetrahydrofolate	AC5u0009GL000891
10-Formyltetrahydrofolate	AC5u0009GL000908
N-Formylmethionyl-tRNA	AC5u0009GL000024
L-Methionyl-tRNA (Met)	AC5u0009GL000024
L-Methionyl-tRNA (Met)	AC5u0009GL000594
5,6,7,8-Tetrahydrofolate	AC5u0009GL000024
5,6,7,8-Tetrahydrofolate	AC5u0009GL000116
5,6,7,8-Tetrahydrofolate	AC5u0009GL000674
5,6,7,8-Tetrahydrofolate	AC5u0009GL000849
5,6,7,8-Tetrahydrofolate	AC5u0009GL000890
5,6,7,8-Tetrahydrofolate	AC5u0009GL000891
5,6,7,8-Tetrahydrofolate	AC5u0009GL000908
5,6,7,8-Tetrahydrofolate	AC5u0009GL001065
5,6,7,8-Tetrahydrofolate	AC5u0009GL001066
5,6,7,8-Tetrahydrofolate	AC5u0009GL001566
5,6,7,8-Tetrahydrofolate	AC5u0009GL002122
D-4-Phosphopantothenate	AC5u0009GL000026
D-4-Phosphopantothenate	AC5u0009GL000965
N-((R)-4-Phosphopantothenoyl)-L-cysteine	AC5u0009GL000026
CDP	AC5u0009GL000026
CDP	AC5u0009GL000603
CDP	AC5u0009GL000755
CDP	AC5u0009GL000756
CDP	AC5u0009GL001574
CDP	AC5u0009GL001737
CDP	AC5u0009GL000020
CMP	AC5u0009GL000026
CMP	AC5u0009GL000071
CMP	AC5u0009GL000663
CMP	AC5u0009GL001144
CMP	AC5u0009GL001278
CMP	AC5u0009GL001574
CMP	AC5u0009GL001598
CMP	AC5u0009GL002133
CO2	AC5u0009GL000026
CO2	AC5u0009GL000143
CO2	AC5u0009GL000227
CO2	AC5u0009GL000231
CO2	AC5u0009GL000325
CO2	AC5u0009GL000870
CO2	AC5u0009GL000899
CO2	AC5u0009GL000900
CO2	AC5u0009GL000906
CO2	AC5u0009GL000907
CO2	AC5u0009GL001030
CO2	AC5u0009GL001119
CO2	AC5u0009GL001169
CO2	AC5u0009GL001245
CO2	AC5u0009GL001348
CO2	AC5u0009GL001356
CO2	AC5u0009GL001374
CO2	AC5u0009GL001375
CO2	AC5u0009GL001376
CO2	AC5u0009GL001377
CO2	AC5u0009GL001480
CO2	AC5u0009GL001494
CO2	AC5u0009GL001738
CO2	AC5u0009GL001896
CO2	AC5u0009GL001897
CO2	AC5u0009GL001902
CO2	AC5u0009GL000883
CO2	AC5u0009GL001113
CO2	AC5u0009GL002017
CO2	AC5u0009GL000688
CO2	AC5u0009GL000689
CO2	AC5u0009GL000698
CO2	AC5u0009GL000699
CO2	AC5u0009GL002179
CTP	AC5u0009GL000026
CTP	AC5u0009GL000196
CTP	AC5u0009GL000367
CTP	AC5u0009GL000571
CTP	AC5u0009GL000603
CTP	AC5u0009GL001026
CTP	AC5u0009GL001144
CTP	AC5u0009GL001598
CTP	AC5u0009GL001728
CTP	AC5u0009GL001737
CTP	AC5u0009GL001940
CTP	AC5u0009GL000351
CTP	AC5u0009GL000020
CTP	AC5u0009GL001161
CTP	AC5u0009GL001905
L-Cysteine	AC5u0009GL000026
L-Cysteine	AC5u0009GL000401
L-Cysteine	AC5u0009GL000668
L-Cysteine	AC5u0009GL000682
L-Cysteine	AC5u0009GL000683
L-Cysteine	AC5u0009GL000726
L-Cysteine	AC5u0009GL000727
L-Cysteine	AC5u0009GL000728
L-Cysteine	AC5u0009GL000729
L-Cysteine	AC5u0009GL000736
L-Cysteine	AC5u0009GL000780
L-Cysteine	AC5u0009GL001233
L-Cysteine	AC5u0009GL001245
L-Cysteine	AC5u0009GL001347
L-Cysteine	AC5u0009GL001444
L-Cysteine	AC5u0009GL001666
L-Cysteine	AC5u0009GL001685
L-Cysteine	AC5u0009GL001760
L-Cysteine	AC5u0009GL002043
L-Cysteine	AC5u0009GL002128
L-Cysteine	AC5u0009GL001171
Pantetheine 4-phosphate	AC5u0009GL000026
Pantetheine 4-phosphate	AC5u0009GL000965
Pantetheine 4-phosphate	AC5u0009GL001384
Diphosphate	AC5u0009GL000026
Diphosphate	AC5u0009GL000033
Diphosphate	AC5u0009GL000056
Diphosphate	AC5u0009GL000073
Diphosphate	AC5u0009GL000074
Diphosphate	AC5u0009GL000090
Diphosphate	AC5u0009GL000115
Diphosphate	AC5u0009GL000166
Diphosphate	AC5u0009GL000169
Diphosphate	AC5u0009GL000185
Diphosphate	AC5u0009GL000194
Diphosphate	AC5u0009GL000196
Diphosphate	AC5u0009GL000197
Diphosphate	AC5u0009GL000271
Diphosphate	AC5u0009GL000309
Diphosphate	AC5u0009GL000324
Diphosphate	AC5u0009GL000329
Diphosphate	AC5u0009GL000330
Diphosphate	AC5u0009GL000331
Diphosphate	AC5u0009GL000345
Diphosphate	AC5u0009GL000386
Diphosphate	AC5u0009GL000390
Diphosphate	AC5u0009GL000429
Diphosphate	AC5u0009GL000452
Diphosphate	AC5u0009GL000453
Diphosphate	AC5u0009GL000459
Diphosphate	AC5u0009GL000573
Diphosphate	AC5u0009GL000584
Diphosphate	AC5u0009GL000594
Diphosphate	AC5u0009GL000600
Diphosphate	AC5u0009GL000601
Diphosphate	AC5u0009GL000651
Diphosphate	AC5u0009GL000681
Diphosphate	AC5u0009GL000682
Diphosphate	AC5u0009GL000683
Diphosphate	AC5u0009GL000718
Diphosphate	AC5u0009GL000719
Diphosphate	AC5u0009GL000733
Diphosphate	AC5u0009GL000736
Diphosphate	AC5u0009GL000769
Diphosphate	AC5u0009GL000770
Diphosphate	AC5u0009GL000771
Diphosphate	AC5u0009GL000794
Diphosphate	AC5u0009GL000827
Diphosphate	AC5u0009GL000842
Diphosphate	AC5u0009GL000848
Diphosphate	AC5u0009GL000886
Diphosphate	AC5u0009GL000893
Diphosphate	AC5u0009GL000911
Diphosphate	AC5u0009GL000967
Diphosphate	AC5u0009GL001046
Diphosphate	AC5u0009GL001047
Diphosphate	AC5u0009GL001067
Diphosphate	AC5u0009GL001073
Diphosphate	AC5u0009GL001088
Diphosphate	AC5u0009GL001144
Diphosphate	AC5u0009GL001193
Diphosphate	AC5u0009GL001245
Diphosphate	AC5u0009GL001314
Diphosphate	AC5u0009GL001315
Diphosphate	AC5u0009GL001316
Diphosphate	AC5u0009GL001317
Diphosphate	AC5u0009GL001342
Diphosphate	AC5u0009GL001347
Diphosphate	AC5u0009GL001384
Diphosphate	AC5u0009GL001424
Diphosphate	AC5u0009GL001493
Diphosphate	AC5u0009GL001551
Diphosphate	AC5u0009GL001594
Diphosphate	AC5u0009GL001595
Diphosphate	AC5u0009GL001598
Diphosphate	AC5u0009GL001601
Diphosphate	AC5u0009GL001604
Diphosphate	AC5u0009GL001710
Diphosphate	AC5u0009GL001760
Diphosphate	AC5u0009GL001766
Diphosphate	AC5u0009GL001775
Diphosphate	AC5u0009GL001821
Diphosphate	AC5u0009GL001878
Diphosphate	AC5u0009GL001903
Diphosphate	AC5u0009GL001915
Diphosphate	AC5u0009GL002027
Diphosphate	AC5u0009GL002113
Diphosphate	AC5u0009GL002145
Diphosphate	AC5u0009GL002178
Diphosphate	AC5u0009GL001417
Diphosphate	AC5u0009GL000642
Diphosphate	AC5u0009GL002154
Diphosphate	AC5u0009GL000847
Diphosphate	AC5u0009GL001068
Diphosphate	AC5u0009GL000058
Diphosphate	AC5u0009GL000253
Diphosphate	AC5u0009GL000632
Diphosphate	AC5u0009GL001950
Diphosphate	AC5u0009GL002164
Diphosphate	AC5u0009GL002179
Diphosphate	AC5u0009GL000252
Diphosphate	AC5u0009GL001200
Diphosphate	AC5u0009GL001630
dADP	AC5u0009GL000028
dADP	AC5u0009GL000309
dADP	AC5u0009GL000603
dADP	AC5u0009GL000645
dADP	AC5u0009GL000755
dADP	AC5u0009GL000756
dADP	AC5u0009GL000828
dADP	AC5u0009GL001087
dADP	AC5u0009GL001491
dADP	AC5u0009GL002151
dADP	AC5u0009GL000948
dATP	AC5u0009GL000028
dATP	AC5u0009GL000603
dATP	AC5u0009GL001026
dATP	AC5u0009GL001728
dATP	AC5u0009GL001940
dATP	AC5u0009GL000948
dATP	AC5u0009GL001161
dATP	AC5u0009GL001905
dGDP	AC5u0009GL000028
dGDP	AC5u0009GL000603
dGDP	AC5u0009GL000755
dGDP	AC5u0009GL000756
dGMP	AC5u0009GL000028
dGMP	AC5u0009GL001054
dGMP	AC5u0009GL001221
dGMP	AC5u0009GL001278
GDP	AC5u0009GL000028
GDP	AC5u0009GL000071
GDP	AC5u0009GL000120
GDP	AC5u0009GL000169
GDP	AC5u0009GL000309
GDP	AC5u0009GL000394
GDP	AC5u0009GL000603
GDP	AC5u0009GL000755
GDP	AC5u0009GL000756
GDP	AC5u0009GL001737
GDP	AC5u0009GL000020
GDP	AC5u0009GL000948
GDP	AC5u0009GL000958
GDP	AC5u0009GL001268
GDP	AC5u0009GL001352
GMP	AC5u0009GL000028
GMP	AC5u0009GL000386
GMP	AC5u0009GL000395
GMP	AC5u0009GL000459
GMP	AC5u0009GL000967
GMP	AC5u0009GL001278
GMP	AC5u0009GL001821
GMP	AC5u0009GL001877
GMP	AC5u0009GL000948
Dimethylallyl diphosphate	AC5u0009GL000033
Dimethylallyl diphosphate	AC5u0009GL001740
Dimethylallyl diphosphate	AC5u0009GL002178
Dimethylallyl diphosphate	AC5u0009GL000058
Farnesyl diphosphate	AC5u0009GL000033
Farnesyl diphosphate	AC5u0009GL000197
Farnesyl diphosphate	AC5u0009GL002178
Geranylgeranyl diphosphate	AC5u0009GL000033
Geranylgeranyl diphosphate	AC5u0009GL002178
Geranyl diphosphate	AC5u0009GL000033
Geranyl diphosphate	AC5u0009GL002178
Isopentenyl diphosphate	AC5u0009GL000033
Isopentenyl diphosphate	AC5u0009GL000197
Isopentenyl diphosphate	AC5u0009GL001738
Isopentenyl diphosphate	AC5u0009GL001740
Isopentenyl diphosphate	AC5u0009GL002178
Undecaprenyl diphosphate	AC5u0009GL000033
Undecaprenyl diphosphate	AC5u0009GL000197
Undecaprenyl diphosphate	AC5u0009GL000841
Undecaprenyl diphosphate	AC5u0009GL001074
Undecaprenyl diphosphate	AC5u0009GL001331
Undecaprenyl diphosphate	AC5u0009GL001732
Undecaprenyl diphosphate	AC5u0009GL002178
Undecaprenyl diphosphate	AC5u0009GL000275
Undecaprenyl diphosphate	AC5u0009GL001962
H2O	AC5u0009GL000036
H2O	AC5u0009GL000080
H2O	AC5u0009GL000103
H2O	AC5u0009GL000104
H2O	AC5u0009GL000105
H2O	AC5u0009GL000106
H2O	AC5u0009GL000107
H2O	AC5u0009GL000108
H2O	AC5u0009GL000110
H2O	AC5u0009GL000116
H2O	AC5u0009GL000127
H2O	AC5u0009GL000138
H2O	AC5u0009GL000143
H2O	AC5u0009GL000164
H2O	AC5u0009GL000165
H2O	AC5u0009GL000169
H2O	AC5u0009GL000186
H2O	AC5u0009GL000209
H2O	AC5u0009GL000225
H2O	AC5u0009GL000233
H2O	AC5u0009GL000274
H2O	AC5u0009GL000316
H2O	AC5u0009GL000317
H2O	AC5u0009GL000318
H2O	AC5u0009GL000319
H2O	AC5u0009GL000329
H2O	AC5u0009GL000330
H2O	AC5u0009GL000331
H2O	AC5u0009GL000346
H2O	AC5u0009GL000367
H2O	AC5u0009GL000398
H2O	AC5u0009GL000400
H2O	AC5u0009GL000459
H2O	AC5u0009GL000465
H2O	AC5u0009GL000571
H2O	AC5u0009GL000573
H2O	AC5u0009GL000586
H2O	AC5u0009GL000587
H2O	AC5u0009GL000588
H2O	AC5u0009GL000600
H2O	AC5u0009GL000612
H2O	AC5u0009GL000613
H2O	AC5u0009GL000614
H2O	AC5u0009GL000615
H2O	AC5u0009GL000645
H2O	AC5u0009GL000667
H2O	AC5u0009GL000668
H2O	AC5u0009GL000669
H2O	AC5u0009GL000676
H2O	AC5u0009GL000677
H2O	AC5u0009GL000678
H2O	AC5u0009GL000679
H2O	AC5u0009GL000680
H2O	AC5u0009GL000682
H2O	AC5u0009GL000683
H2O	AC5u0009GL000722
H2O	AC5u0009GL000726
H2O	AC5u0009GL000727
H2O	AC5u0009GL000728
H2O	AC5u0009GL000729
H2O	AC5u0009GL000733
H2O	AC5u0009GL000754
H2O	AC5u0009GL000755
H2O	AC5u0009GL000756
H2O	AC5u0009GL000758
H2O	AC5u0009GL000768
H2O	AC5u0009GL000769
H2O	AC5u0009GL000771
H2O	AC5u0009GL000798
H2O	AC5u0009GL000799
H2O	AC5u0009GL000800
H2O	AC5u0009GL000828
H2O	AC5u0009GL000834
H2O	AC5u0009GL000835
H2O	AC5u0009GL000848
H2O	AC5u0009GL000884
H2O	AC5u0009GL000890
H2O	AC5u0009GL000893
H2O	AC5u0009GL000894
H2O	AC5u0009GL000895
H2O	AC5u0009GL000911
H2O	AC5u0009GL000914
H2O	AC5u0009GL000915
H2O	AC5u0009GL000916
H2O	AC5u0009GL000931
H2O	AC5u0009GL000933
H2O	AC5u0009GL000964
H2O	AC5u0009GL000967
H2O	AC5u0009GL001026
H2O	AC5u0009GL001030
H2O	AC5u0009GL001046
H2O	AC5u0009GL001052
H2O	AC5u0009GL001064
H2O	AC5u0009GL001067
H2O	AC5u0009GL001080
H2O	AC5u0009GL001081
H2O	AC5u0009GL001087
H2O	AC5u0009GL001118
H2O	AC5u0009GL001126
H2O	AC5u0009GL001144
H2O	AC5u0009GL001152
H2O	AC5u0009GL001182
H2O	AC5u0009GL001183
H2O	AC5u0009GL001190
H2O	AC5u0009GL001217
H2O	AC5u0009GL001218
H2O	AC5u0009GL001224
H2O	AC5u0009GL001233
H2O	AC5u0009GL001234
H2O	AC5u0009GL001235
H2O	AC5u0009GL001236
H2O	AC5u0009GL001243
H2O	AC5u0009GL001245
H2O	AC5u0009GL001275
H2O	AC5u0009GL001278
H2O	AC5u0009GL001282
H2O	AC5u0009GL001304
H2O	AC5u0009GL001305
H2O	AC5u0009GL001313
H2O	AC5u0009GL001314
H2O	AC5u0009GL001315
H2O	AC5u0009GL001316
H2O	AC5u0009GL001317
H2O	AC5u0009GL001322
H2O	AC5u0009GL001344
H2O	AC5u0009GL001346
H2O	AC5u0009GL001347
H2O	AC5u0009GL001357
H2O	AC5u0009GL001358
H2O	AC5u0009GL001359
H2O	AC5u0009GL001373
H2O	AC5u0009GL001387
H2O	AC5u0009GL001392
H2O	AC5u0009GL001415
H2O	AC5u0009GL001425
H2O	AC5u0009GL001426
H2O	AC5u0009GL001444
H2O	AC5u0009GL001454
H2O	AC5u0009GL001465
H2O	AC5u0009GL001474
H2O	AC5u0009GL001481
H2O	AC5u0009GL001489
H2O	AC5u0009GL001491
H2O	AC5u0009GL001496
H2O	AC5u0009GL001521
H2O	AC5u0009GL001528
H2O	AC5u0009GL001529
H2O	AC5u0009GL001530
H2O	AC5u0009GL001551
H2O	AC5u0009GL001598
H2O	AC5u0009GL001624
H2O	AC5u0009GL001661
H2O	AC5u0009GL001662
H2O	AC5u0009GL001666
H2O	AC5u0009GL001667
H2O	AC5u0009GL001684
H2O	AC5u0009GL001685
H2O	AC5u0009GL001728
H2O	AC5u0009GL001744
H2O	AC5u0009GL001760
H2O	AC5u0009GL001767
H2O	AC5u0009GL001775
H2O	AC5u0009GL001776
H2O	AC5u0009GL001777
H2O	AC5u0009GL001778
H2O	AC5u0009GL001791
H2O	AC5u0009GL001809
H2O	AC5u0009GL001848
H2O	AC5u0009GL001849
H2O	AC5u0009GL001872
H2O	AC5u0009GL001875
H2O	AC5u0009GL001876
H2O	AC5u0009GL001880
H2O	AC5u0009GL001881
H2O	AC5u0009GL001884
H2O	AC5u0009GL001885
H2O	AC5u0009GL001886
H2O	AC5u0009GL001887
H2O	AC5u0009GL001891
H2O	AC5u0009GL001894
H2O	AC5u0009GL001898
H2O	AC5u0009GL001901
H2O	AC5u0009GL001903
H2O	AC5u0009GL001915
H2O	AC5u0009GL001922
H2O	AC5u0009GL001923
H2O	AC5u0009GL001924
H2O	AC5u0009GL001925
H2O	AC5u0009GL001926
H2O	AC5u0009GL001937
H2O	AC5u0009GL001940
H2O	AC5u0009GL001955
H2O	AC5u0009GL001971
H2O	AC5u0009GL002043
H2O	AC5u0009GL002080
H2O	AC5u0009GL002081
H2O	AC5u0009GL002082
H2O	AC5u0009GL002083
H2O	AC5u0009GL002084
H2O	AC5u0009GL002089
H2O	AC5u0009GL002096
H2O	AC5u0009GL002127
H2O	AC5u0009GL002128
H2O	AC5u0009GL002129
H2O	AC5u0009GL002151
H2O	AC5u0009GL001051
H2O	AC5u0009GL001436
H2O	AC5u0009GL001379
H2O	AC5u0009GL001418
H2O	AC5u0009GL001774
H2O	AC5u0009GL000275
H2O	AC5u0009GL001962
H2O	AC5u0009GL000396
H2O	AC5u0009GL000581
H2O	AC5u0009GL000992
H2O	AC5u0009GL000721
H2O	AC5u0009GL000642
H2O	AC5u0009GL002154
H2O	AC5u0009GL000847
H2O	AC5u0009GL001068
H2O	AC5u0009GL000351
H2O	AC5u0009GL000377
H2O	AC5u0009GL001888
H2O	AC5u0009GL001532
H2O	AC5u0009GL002025
H2O	AC5u0009GL000078
H2O	AC5u0009GL000020
H2O	AC5u0009GL000251
H2O	AC5u0009GL000253
H2O	AC5u0009GL000416
H2O	AC5u0009GL000423
H2O	AC5u0009GL000653
H2O	AC5u0009GL000662
H2O	AC5u0009GL000858
H2O	AC5u0009GL000903
H2O	AC5u0009GL001752
H2O	AC5u0009GL001768
H2O	AC5u0009GL001950
H2O	AC5u0009GL002111
H2O	AC5u0009GL002134
H2O	AC5u0009GL000051
H2O	AC5u0009GL000093
H2O	AC5u0009GL000245
H2O	AC5u0009GL000246
H2O	AC5u0009GL000247
H2O	AC5u0009GL000248
H2O	AC5u0009GL000252
H2O	AC5u0009GL000327
H2O	AC5u0009GL000621
H2O	AC5u0009GL000639
H2O	AC5u0009GL000913
H2O	AC5u0009GL000958
H2O	AC5u0009GL001161
H2O	AC5u0009GL001180
H2O	AC5u0009GL001268
H2O	AC5u0009GL001352
H2O	AC5u0009GL001503
H2O	AC5u0009GL001552
H2O	AC5u0009GL001764
H2O	AC5u0009GL001905
H2O	AC5u0009GL002157
H2O	AC5u0009GL002175
5,10-Methylenetetrahydrofolate	AC5u0009GL000036
5,10-Methylenetetrahydrofolate	AC5u0009GL000116
5,10-Methylenetetrahydrofolate	AC5u0009GL001567
Nicotinamide adenine dinucleotide phosphate	AC5u0009GL000036
Nicotinamide adenine dinucleotide phosphate	AC5u0009GL000221
Nicotinamide adenine dinucleotide phosphate	AC5u0009GL000228
Nicotinamide adenine dinucleotide phosphate	AC5u0009GL000395
Nicotinamide adenine dinucleotide phosphate	AC5u0009GL000399
Nicotinamide adenine dinucleotide phosphate	AC5u0009GL000435
Nicotinamide adenine dinucleotide phosphate	AC5u0009GL000463
Nicotinamide adenine dinucleotide phosphate	AC5u0009GL000599
Nicotinamide adenine dinucleotide phosphate	AC5u0009GL000776
Nicotinamide adenine dinucleotide phosphate	AC5u0009GL000777
Nicotinamide adenine dinucleotide phosphate	AC5u0009GL000781
Nicotinamide adenine dinucleotide phosphate	AC5u0009GL000793
Nicotinamide adenine dinucleotide phosphate	AC5u0009GL000798
Nicotinamide adenine dinucleotide phosphate	AC5u0009GL000835
Nicotinamide adenine dinucleotide phosphate	AC5u0009GL000884
Nicotinamide adenine dinucleotide phosphate	AC5u0009GL000944
Nicotinamide adenine dinucleotide phosphate	AC5u0009GL000981
Nicotinamide adenine dinucleotide phosphate	AC5u0009GL001033
Nicotinamide adenine dinucleotide phosphate	AC5u0009GL001034
Nicotinamide adenine dinucleotide phosphate	AC5u0009GL001080
Nicotinamide adenine dinucleotide phosphate	AC5u0009GL001208
Nicotinamide adenine dinucleotide phosphate	AC5u0009GL001245
Nicotinamide adenine dinucleotide phosphate	AC5u0009GL001307
Nicotinamide adenine dinucleotide phosphate	AC5u0009GL001308
Nicotinamide adenine dinucleotide phosphate	AC5u0009GL001348
Nicotinamide adenine dinucleotide phosphate	AC5u0009GL001360
Nicotinamide adenine dinucleotide phosphate	AC5u0009GL001362
Nicotinamide adenine dinucleotide phosphate	AC5u0009GL001414
Nicotinamide adenine dinucleotide phosphate	AC5u0009GL001463
Nicotinamide adenine dinucleotide phosphate	AC5u0009GL001474
Nicotinamide adenine dinucleotide phosphate	AC5u0009GL001480
Nicotinamide adenine dinucleotide phosphate	AC5u0009GL001521
Nicotinamide adenine dinucleotide phosphate	AC5u0009GL001566
Nicotinamide adenine dinucleotide phosphate	AC5u0009GL001777
Nicotinamide adenine dinucleotide phosphate	AC5u0009GL001882
Nicotinamide adenine dinucleotide phosphate	AC5u0009GL001892
Nicotinamide adenine dinucleotide phosphate	AC5u0009GL002016
Nicotinamide adenine dinucleotide phosphate	AC5u0009GL002037
Nicotinamide adenine dinucleotide phosphate	AC5u0009GL000462
Nicotinamide adenine dinucleotide phosphate	AC5u0009GL000277
Nicotinamide adenine dinucleotide phosphate	AC5u0009GL001520
Nicotinamide adenine dinucleotide phosphate	AC5u0009GL001810
Nicotinamide adenine dinucleotide phosphate	AC5u0009GL000902
Nicotinamide adenine dinucleotide phosphate	AC5u0009GL002017
Nicotinamide adenine dinucleotide phosphate	AC5u0009GL000245
Nicotinamide adenine dinucleotide phosphate	AC5u0009GL000246
Nicotinamide adenine dinucleotide phosphate	AC5u0009GL000247
Nicotinamide adenine dinucleotide phosphate	AC5u0009GL000248
Nicotinamide adenine dinucleotide phosphate	AC5u0009GL001259
Nicotinamide adenine dinucleotide phosphate - reduced	AC5u0009GL000036
Nicotinamide adenine dinucleotide phosphate - reduced	AC5u0009GL000221
Nicotinamide adenine dinucleotide phosphate - reduced	AC5u0009GL000228
Nicotinamide adenine dinucleotide phosphate - reduced	AC5u0009GL000395
Nicotinamide adenine dinucleotide phosphate - reduced	AC5u0009GL000399
Nicotinamide adenine dinucleotide phosphate - reduced	AC5u0009GL000435
Nicotinamide adenine dinucleotide phosphate - reduced	AC5u0009GL000463
Nicotinamide adenine dinucleotide phosphate - reduced	AC5u0009GL000599
Nicotinamide adenine dinucleotide phosphate - reduced	AC5u0009GL000776
Nicotinamide adenine dinucleotide phosphate - reduced	AC5u0009GL000777
Nicotinamide adenine dinucleotide phosphate - reduced	AC5u0009GL000781
Nicotinamide adenine dinucleotide phosphate - reduced	AC5u0009GL000793
Nicotinamide adenine dinucleotide phosphate - reduced	AC5u0009GL000798
Nicotinamide adenine dinucleotide phosphate - reduced	AC5u0009GL000835
Nicotinamide adenine dinucleotide phosphate - reduced	AC5u0009GL000884
Nicotinamide adenine dinucleotide phosphate - reduced	AC5u0009GL000944
Nicotinamide adenine dinucleotide phosphate - reduced	AC5u0009GL000981
Nicotinamide adenine dinucleotide phosphate - reduced	AC5u0009GL001033
Nicotinamide adenine dinucleotide phosphate - reduced	AC5u0009GL001034
Nicotinamide adenine dinucleotide phosphate - reduced	AC5u0009GL001080
Nicotinamide adenine dinucleotide phosphate - reduced	AC5u0009GL001208
Nicotinamide adenine dinucleotide phosphate - reduced	AC5u0009GL001245
Nicotinamide adenine dinucleotide phosphate - reduced	AC5u0009GL001307
Nicotinamide adenine dinucleotide phosphate - reduced	AC5u0009GL001308
Nicotinamide adenine dinucleotide phosphate - reduced	AC5u0009GL001348
Nicotinamide adenine dinucleotide phosphate - reduced	AC5u0009GL001360
Nicotinamide adenine dinucleotide phosphate - reduced	AC5u0009GL001362
Nicotinamide adenine dinucleotide phosphate - reduced	AC5u0009GL001414
Nicotinamide adenine dinucleotide phosphate - reduced	AC5u0009GL001463
Nicotinamide adenine dinucleotide phosphate - reduced	AC5u0009GL001474
Nicotinamide adenine dinucleotide phosphate - reduced	AC5u0009GL001480
Nicotinamide adenine dinucleotide phosphate - reduced	AC5u0009GL001521
Nicotinamide adenine dinucleotide phosphate - reduced	AC5u0009GL001566
Nicotinamide adenine dinucleotide phosphate - reduced	AC5u0009GL001777
Nicotinamide adenine dinucleotide phosphate - reduced	AC5u0009GL001882
Nicotinamide adenine dinucleotide phosphate - reduced	AC5u0009GL001892
Nicotinamide adenine dinucleotide phosphate - reduced	AC5u0009GL002016
