gene set	gene
HL_RNTR3c2	AC5u0009GL001905
HL_RNTR4c2	AC5u0009GL001026
HL_RNTR4c2	AC5u0009GL001161
HL_RNTR4c2	AC5u0009GL001905
HL_S4FE4SR	AC5u0009GL001758
HL_S4FE4SR	AC5u0009GL001762
HL_SDPTA	AC5u0009GL000606
HL_SDPTA	AC5u0009GL000780
HL_SERAT	AC5u0009GL001357
HL_SHSL1	AC5u0009GL000726
HL_SUCD1	AC5u0009GL001188
HL_SUCD1	AC5u0009GL001189
HL_THFAT	AC5u0009GL000116
HL_THMDt2	AC5u0009GL001663
HL_THRA	AC5u0009GL000116
HL_THRA2	AC5u0009GL000116
HL_THRt2r	AC5u0009GL001105
HL_THRt2r	AC5u0009GL001225
HL_THRt2r	AC5u0009GL001226
HL_TRE6PH	AC5u0009GL001180
HL_TRPTA	AC5u0009GL000055
HL_TRPTA	AC5u0009GL000419
HL_TRPTA	AC5u0009GL001361
HL_TRPTA	AC5u0009GL001591
HL_UAAGLS1	AC5u0009GL000121
HL_UAGPT1	AC5u0009GL001334
HL_UDPGPT	AC5u0009GL001150
HL_UDPGPT	AC5u0009GL001448
HL_UDPGPT	AC5u0009GL001797
HL_UGMDDS	AC5u0009GL000365
HL_araphe1	AC5u0009GL000055
HL_araphe1	AC5u0009GL000419
HL_araphe1	AC5u0009GL001361
HL_araphe1	AC5u0009GL001591
HL_araphe3	AC5u0009GL000055
HL_araphe3	AC5u0009GL000419
HL_araphe3	AC5u0009GL001361
HL_araphe3	AC5u0009GL001591
HL_aratry1	AC5u0009GL000055
HL_aratry1	AC5u0009GL000419
HL_aratry1	AC5u0009GL001361
HL_aratry1	AC5u0009GL001591
HL_aratyr1	AC5u0009GL000055
HL_aratyr1	AC5u0009GL000419
HL_aratyr1	AC5u0009GL001361
HL_aratyr1	AC5u0009GL001591
HL_aratyr3	AC5u0009GL000055
HL_aratyr3	AC5u0009GL000419
HL_aratyr3	AC5u0009GL001361
HL_aratyr3	AC5u0009GL001591
HMBS	AC5u0009GL001881
HMGCOAR	AC5u0009GL000599
HMGCOAS	AC5u0009GL000209
HMPK1	AC5u0009GL000270
HMPK1	AC5u0009GL000843
HMPK1	AC5u0009GL001072
HMPabc	AC5u0009GL001217
HMPabc	AC5u0009GL001218
HOCHL3	AC5u0009GL000225
HOCHL3	AC5u0009GL000233
HOCHL3	AC5u0009GL001030
HOCR3	AC5u0009GL000228
HOCR3	AC5u0009GL000944
HODHL8	AC5u0009GL000225
HODHL8	AC5u0009GL000233
HODHL8	AC5u0009GL001030
HODR8	AC5u0009GL000228
HODR8	AC5u0009GL000944
HPPK	AC5u0009GL001063
HSAT	AC5u0009GL002042
HSDy	AC5u0009GL000902
HTDHL6	AC5u0009GL000225
HTDHL6	AC5u0009GL000233
HTDHL6	AC5u0009GL001030
HTDR6	AC5u0009GL000228
HTDR6	AC5u0009GL000944
HXANt2	AC5u0009GL000690
HXANt2	AC5u0009GL000691
HXPRT	AC5u0009GL000386
HXPRT	AC5u0009GL001821
HYPOE	AC5u0009GL000581
HYPOE	AC5u0009GL000992
ICDHy	AC5u0009GL001348
ILETRS	AC5u0009GL001342
ILEt2	AC5u0009GL001196
ILEt2	AC5u0009GL002064
ILEt6	AC5u0009GL001196
ILEt6	AC5u0009GL001499
ILEt6	AC5u0009GL001500
ILEt6	AC5u0009GL002064
IMPC	AC5u0009GL000890
IPDDI	AC5u0009GL001740
Kabc	AC5u0009GL001304
Kabc	AC5u0009GL001305
LCTSt6	AC5u0009GL002019
LDH_D	AC5u0009GL000202
LDH_D	AC5u0009GL000420
LDH_D	AC5u0009GL000955
LDH_D	AC5u0009GL001632
LDH_L	AC5u0009GL000175
LDH_L	AC5u0009GL000177
LDH_L	AC5u0009GL000468
LDH_L	AC5u0009GL000611
LDH_L	AC5u0009GL000795
LDH_L	AC5u0009GL000796
LDH_L	AC5u0009GL000797
LDH_L	AC5u0009GL000844
LDH_L	AC5u0009GL001071
LDH_L	AC5u0009GL001116
LDH_L	AC5u0009GL001747
LEUTRS	AC5u0009GL001047
LEUt2	AC5u0009GL001196
LEUt2	AC5u0009GL002064
LEUt6	AC5u0009GL001196
LEUt6	AC5u0009GL001499
LEUt6	AC5u0009GL001500
LEUt6	AC5u0009GL002064
LPGS_LRE	AC5u0009GL001244
LYSDC	AC5u0009GL001169
LYSTRS	AC5u0009GL000390
LYSt6	AC5u0009GL001222
M1PD	AC5u0009GL002062
MALLAC	AC5u0009GL001119
MALLAC	AC5u0009GL001113
MALP	AC5u0009GL000408
MALP	AC5u0009GL001824
MALT	AC5u0009GL000274
MALTt	AC5u0009GL000409
MALTt	AC5u0009GL001181
MALTt	AC5u0009GL001184
MALTt	AC5u0009GL002112
MAN6PI	AC5u0009GL002012
MCMAT2	AC5u0009GL000227
MCMAT3	AC5u0009GL000227
MCMAT4	AC5u0009GL000227
MCMAT5	AC5u0009GL000227
MCMAT6	AC5u0009GL000227
MCMAT7	AC5u0009GL000227
MCMAT8	AC5u0009GL000227
MCOATA	AC5u0009GL000229
MDH	AC5u0009GL001170
METACH	AC5u0009GL000439
METAT	AC5u0009GL001046
METDabc	AC5u0009GL000612
METDabc	AC5u0009GL000613
METDabc	AC5u0009GL000614
METDabc	AC5u0009GL000668
METDabc	AC5u0009GL001233
METDabc	AC5u0009GL001666
METDabc	AC5u0009GL001848
METDabc	AC5u0009GL002128
METTRS	AC5u0009GL000594
METabc	AC5u0009GL000612
METabc	AC5u0009GL000613
METabc	AC5u0009GL000614
METabc	AC5u0009GL000668
METabc	AC5u0009GL001233
METabc	AC5u0009GL001666
METabc	AC5u0009GL001848
METabc	AC5u0009GL002128
MEVK	AC5u0009GL001737
MEVK2	AC5u0009GL001737
MEVK3	AC5u0009GL001737
MEVK4	AC5u0009GL001737
MGt5	AC5u0009GL001488
MI1PP	AC5u0009GL001052
MI1PP	AC5u0009GL001955
MI1PP	AC5u0009GL001379
MNLabc	AC5u0009GL000165
MNLabc	AC5u0009GL000668
MNLabc	AC5u0009GL001848
MNLabc	AC5u0009GL001849
MNLabc	AC5u0009GL002128
MNTD	AC5u0009GL001852
MNabc	AC5u0009GL000586
MNabc	AC5u0009GL000587
MNabc	AC5u0009GL000588
MNt6	AC5u0009GL001302
MNt6	AC5u0009GL001853
MOADCST	AC5u0009GL000682
MOADCST	AC5u0009GL000683
MOADCST	AC5u0009GL001347
MOADCST	AC5u0009GL001760
MTAN	AC5u0009GL001346
MTHFC	AC5u0009GL000036
MTHFD	AC5u0009GL000036
MTHPTGHM	AC5u0009GL000437
NADH4	AC5u0009GL000675
NADK	AC5u0009GL001810
NADPH12	AC5u0009GL001208
NADS1	AC5u0009GL000719
NAPRT	AC5u0009GL000345
NAPRT	AC5u0009GL000718
NAt7	AC5u0009GL000605
NAt7	AC5u0009GL001214
NDPK1	AC5u0009GL000603
NDPK2	AC5u0009GL000603
NDPK3	AC5u0009GL000603
NDPK4	AC5u0009GL000603
NDPK5	AC5u0009GL000603
NDPK6	AC5u0009GL000603
NDPK7	AC5u0009GL000603
NDPK8	AC5u0009GL000603
NDPK9	AC5u0009GL000603
NNAM	AC5u0009GL000346
NNATr	AC5u0009GL000090
NNDMBRT	AC5u0009GL001874
NOX1	AC5u0009GL000396
NOX2	AC5u0009GL000396
NPHS	AC5u0009GL001767
NPHS2	AC5u0009GL001767
NTD1	AC5u0009GL001278
NTD10	AC5u0009GL001278
NTD11	AC5u0009GL001278
NTD2	AC5u0009GL001278
NTD3	AC5u0009GL001278
NTD4	AC5u0009GL001278
NTD5	AC5u0009GL001278
NTD6	AC5u0009GL001278
NTD7	AC5u0009GL001278
NTD8	AC5u0009GL001278
NTD9	AC5u0009GL001278
OCBT	AC5u0009GL000144
OCDMAT8	AC5u0009GL000221
OCMAT3	AC5u0009GL000221
OMPDC	AC5u0009GL001494
ORNTA	AC5u0009GL000606
ORNTAC	AC5u0009GL000606
ORNTAC	AC5u0009GL001879
ORNt2	AC5u0009GL000124
ORPT	AC5u0009GL001493
P5CRr	AC5u0009GL000776
P5CRr	AC5u0009GL001520
PAPPT5	AC5u0009GL001332
PAP_LRE	AC5u0009GL000931
PAP_LRE	AC5u0009GL001224
PDH	AC5u0009GL001374
PDH	AC5u0009GL001375
PDH	AC5u0009GL001376
PDH	AC5u0009GL001377
PDUL	AC5u0009GL001918
PDUL2	AC5u0009GL001918
PDUP	AC5u0009GL001913
PDUP2	AC5u0009GL000754
PDUP2	AC5u0009GL001913
PDUW	AC5u0009GL000624
PDUW	AC5u0009GL001911
PDUW	AC5u0009GL002172
PDUW2	AC5u0009GL000624
PDUW2	AC5u0009GL001911
PDUW2	AC5u0009GL002172
PFK	AC5u0009GL000982
PFK	AC5u0009GL001057
PGAMT	AC5u0009GL000987
PGGT4	AC5u0009GL000841
PGGT4	AC5u0009GL001074
PGGT4	AC5u0009GL001331
PGGT4	AC5u0009GL001732
PGI	AC5u0009GL000149
PGK	AC5u0009GL001870
PGL	AC5u0009GL001322
PGLYCP	AC5u0009GL002089
PGM	AC5u0009GL000361
PGM	AC5u0009GL000724
PGM	AC5u0009GL000888
PGM	AC5u0009GL000959
PGM	AC5u0009GL001350
PGM	AC5u0009GL001483
PGM	AC5u0009GL001908
PGMT	AC5u0009GL000802
PGMT_B	AC5u0009GL000407
PGPP_LRE	AC5u0009GL000931
PGSA_LRE	AC5u0009GL000663
PGSA_LRE	AC5u0009GL002133
PHETRS	AC5u0009GL000073
PHETRS	AC5u0009GL000074
PHETRS	AC5u0009GL000827
PHETRS	AC5u0009GL001088
PIabc	AC5u0009GL001313
PIabc	AC5u0009GL001314
PIabc	AC5u0009GL001315
PIabc	AC5u0009GL001316
PIabc	AC5u0009GL001317
PKL	AC5u0009GL001624
PMANM	AC5u0009GL000802
PMEVK	AC5u0009GL001739
PMPK	AC5u0009GL000270
PMPK	AC5u0009GL000843
PMPK	AC5u0009GL001072
PNS1	AC5u0009GL001662
PNS1	AC5u0009GL001778
PNS1	AC5u0009GL002084
PNS2	AC5u0009GL001662
PNS2	AC5u0009GL001778
PNS2	AC5u0009GL002084
PNS3	AC5u0009GL001662
PNS3	AC5u0009GL001778
PNS3	AC5u0009GL002084
PNS4	AC5u0009GL001662
PNS4	AC5u0009GL001778
PNS4	AC5u0009GL002084
PNTK	AC5u0009GL000965
PPA	AC5u0009GL001551
PPBNGS	AC5u0009GL001880
PPCDC	AC5u0009GL000026
PPCK	AC5u0009GL001030
PPDD	AC5u0009GL001923
PPDD	AC5u0009GL001924
PPDD	AC5u0009GL001925
PPK2r	AC5u0009GL000770
PPM	AC5u0009GL000923
PPM	AC5u0009GL001507
PPM2	AC5u0009GL000923
PPM2	AC5u0009GL001507
PPN13D	AC5u0009GL001517
PPNCL	AC5u0009GL000026
PRAGSr	AC5u0009GL000889
PRAIS	AC5u0009GL000892
PRASCS	AC5u0009GL000897
PRFGS	AC5u0009GL000894
PRFGS	AC5u0009GL000895
PROTRS	AC5u0009GL000194
PRPPS	AC5u0009GL000583
PRPPS	AC5u0009GL001353
PTAr	AC5u0009GL000976
PTPAT	AC5u0009GL001384
PTRCabc	AC5u0009GL000915
PTRCabc	AC5u0009GL002080
PTRCabc	AC5u0009GL002081
PTRCabc	AC5u0009GL002082
PTRCabc	AC5u0009GL002083
PUNP1	AC5u0009GL001505
PUNP2	AC5u0009GL001505
PUNP3	AC5u0009GL001505
PUNP4	AC5u0009GL001505
PUNP5	AC5u0009GL001505
PUNP6	AC5u0009GL001505
PUNP7	AC5u0009GL001505
PYDAMK	AC5u0009GL000270
PYDAMK	AC5u0009GL000843
PYDAMK	AC5u0009GL001072
PYDXK	AC5u0009GL000270
PYDXK	AC5u0009GL000843
PYDXK	AC5u0009GL001072
PYK	AC5u0009GL001585
PYK	AC5u0009GL000357
PYNP1r	AC5u0009GL001506
PYNP2	AC5u0009GL001506
PYRNS1	AC5u0009GL001662
PYRNS1	AC5u0009GL001778
PYRZAM	AC5u0009GL000346
QUIND	AC5u0009GL000942
R00066  	AC5u0009GL001776
R00137	AC5u0009GL000090
R00261	AC5u0009GL000688
R00261	AC5u0009GL000689
R00418	AC5u0009GL000772
R00489	AC5u0009GL000688
R00489	AC5u0009GL000689
R00508	AC5u0009GL000653
R00548 	AC5u0009GL000858
R00830	AC5u0009GL001480
R00851	AC5u0009GL000013
R00851	AC5u0009GL001555
R00900  	AC5u0009GL000798
R00900  	AC5u0009GL000835
R00900  	AC5u0009GL001080
R00900  	AC5u0009GL001474
R00908	AC5u0009GL000606
R00948	AC5u0009GL000632
R00948	AC5u0009GL002164
R01074	AC5u0009GL001601
R01122	AC5u0009GL000058
R01150	AC5u0009GL000096
R01395	AC5u0009GL000143
R01411	AC5u0009GL000758
R01411	AC5u0009GL000377
R01466	AC5u0009GL000903
R01547	AC5u0009GL000309
R01771	AC5u0009GL000901
R01908	AC5u0009GL000698
R01908	AC5u0009GL000699
R02058	AC5u0009GL000584
R02090	AC5u0009GL000028
R02135	AC5u0009GL000964
R02135	AC5u0009GL001481
R02135	AC5u0009GL002025
R02135	AC5u0009GL000020
R02295	AC5u0009GL001505
R02322	AC5u0009GL000662
R02322	AC5u0009GL002134
R02323 	AC5u0009GL001278
R02720	AC5u0009GL000848
R02720	AC5u0009GL001067
R02720	AC5u0009GL000642
R02720	AC5u0009GL002154
R02797	AC5u0009GL000416
R02864	AC5u0009GL001883
R02971 	AC5u0009GL000965
R03013	AC5u0009GL000423
R03066	AC5u0009GL000847
R03066	AC5u0009GL001068
R03122	AC5u0009GL002111
R03194	AC5u0009GL001883
R03346	AC5u0009GL001278
R03409 	AC5u0009GL000600
R03409 	AC5u0009GL000769
R03409 	AC5u0009GL000771
R03530	AC5u0009GL000603
R03531	AC5u0009GL000848
R03531	AC5u0009GL001067
R03531	AC5u0009GL000642
R03531	AC5u0009GL002154
R03651	AC5u0009GL000056
R03947	AC5u0009GL001883
R03948 	AC5u0009GL001889
R03966  	AC5u0009GL001477
R03975	AC5u0009GL000416
R03977	AC5u0009GL000416
R04212	AC5u0009GL000329
R04212	AC5u0009GL000330
R04212	AC5u0009GL000331
R04391	AC5u0009GL000965
R04486	AC5u0009GL000416
R04487	AC5u0009GL000416
R04620	AC5u0009GL000964
R04620	AC5u0009GL001481
R04620	AC5u0009GL002025
R04770 	AC5u0009GL000727
R05081	AC5u0009GL001481
R05140 	AC5u0009GL000236
R05145 	AC5u0009GL001601
R05177	AC5u0009GL001899
R05180	AC5u0009GL001893
R05181	AC5u0009GL001895
R05218	AC5u0009GL001904
R05220	AC5u0009GL001903
R05220	AC5u0009GL001915
R05224 	AC5u0009GL001901
R05225	AC5u0009GL001884
R05835	AC5u0009GL000416
R07262	AC5u0009GL001768
R07274	AC5u0009GL001444
R07274	AC5u0009GL002043
R07280	AC5u0009GL000858
R07280	AC5u0009GL001752
R07404	AC5u0009GL000325
R07404	AC5u0009GL000899
R07404	AC5u0009GL000900
R07405	AC5u0009GL000325
R07405	AC5u0009GL000899
R07405	AC5u0009GL000900
R07772	AC5u0009GL001894
R07773	AC5u0009GL001898
R07774	AC5u0009GL001896
R07774	AC5u0009GL001897
R07775	AC5u0009GL001896
R07775	AC5u0009GL001897
R08549	AC5u0009GL001377
R08572	AC5u0009GL001365
R09365	AC5u0009GL000437
R09366  	AC5u0009GL000726
R09372 	AC5u0009GL000798
R09372 	AC5u0009GL000835
R09372 	AC5u0009GL001080
R09372 	AC5u0009GL001474
R09394	AC5u0009GL001952
R09395	AC5u0009GL000262
R09735	AC5u0009GL000251
R09736 	AC5u0009GL001463
R10757	AC5u0009GL002179
R11026	AC5u0009GL001033
R11026	AC5u0009GL001034
R11073	AC5u0009GL001062
R11262	AC5u0009GL002111
R11319	AC5u0009GL000309
R11372	AC5u0009GL001950
R11581	AC5u0009GL000253
R12185	AC5u0009GL000143
RAFGH	AC5u0009GL000933
RAFGH	AC5u0009GL001744
RBFK	AC5u0009GL000185
RBFSa	AC5u0009GL001776
RBFSa	AC5u0009GL001774
RBK	AC5u0009GL000982
RBK	AC5u0009GL001057
RHC	AC5u0009GL001392
RIBabc	AC5u0009GL001971
RNDR1	AC5u0009GL000645
RNDR1	AC5u0009GL000755
RNDR1	AC5u0009GL000756
RNDR1	AC5u0009GL000828
RNDR1	AC5u0009GL001087
RNDR1	AC5u0009GL001491
RNDR1	AC5u0009GL002151
RNDR2	AC5u0009GL000755
RNDR2	AC5u0009GL000756
RNDR3	AC5u0009GL000755
RNDR3	AC5u0009GL000756
RNDR4	AC5u0009GL000645
RNDR4	AC5u0009GL000755
RNDR4	AC5u0009GL000756
RNDR4	AC5u0009GL000828
RNDR4	AC5u0009GL001087
RNDR4	AC5u0009GL001491
RNDR4	AC5u0009GL002151
RNTR1	AC5u0009GL001026
RNTR1	AC5u0009GL001728
RNTR1	AC5u0009GL001940
RNTR2	AC5u0009GL001026
RNTR2	AC5u0009GL001728
RNTR2	AC5u0009GL001940
RNTR3	AC5u0009GL001026
RNTR3	AC5u0009GL001728
RNTR3	AC5u0009GL001940
RNTR4	AC5u0009GL001026
RNTR4	AC5u0009GL001728
RNTR4	AC5u0009GL001940
RPE	AC5u0009GL000019
RPI	AC5u0009GL000731
SCRP	AC5u0009GL001434
SDPDS	AC5u0009GL000615
SDPDS	AC5u0009GL000799
SDPDS	AC5u0009GL001051
SDPDS	AC5u0009GL001436
SELCYSLY	AC5u0009GL000683
SELCYSLY	AC5u0009GL001347
SELCYSLY	AC5u0009GL001760
SERD_L	AC5u0009GL001471
SERD_L	AC5u0009GL001472
SERTRS	AC5u0009GL001193
SERTRS	AC5u0009GL002113
SERt3	AC5u0009GL001105
SERt3	AC5u0009GL001225
SERt3	AC5u0009GL001226
SERt6	AC5u0009GL001105
SERt6	AC5u0009GL001225
SERt6	AC5u0009GL001226
SHCHD2	AC5u0009GL001883
SPMDabc	AC5u0009GL000915
SPMDabc	AC5u0009GL002080
SPMDabc	AC5u0009GL002081
SPMDabc	AC5u0009GL002082
SPMDabc	AC5u0009GL002083
SRCHCOC	AC5u0009GL001890
SSALx	AC5u0009GL001521
SSALy	AC5u0009GL001521
SUCBZL	AC5u0009GL001766
SUCH	AC5u0009GL000274
SUCtpp	AC5u0009GL001435
SULABC	AC5u0009GL000834
SULABC	AC5u0009GL001081
SULR	AC5u0009GL000884
TDMAT6	AC5u0009GL000221
TDPDRE	AC5u0009GL001416
TDPDRR	AC5u0009GL001414
TDPGDH	AC5u0009GL001415
THDPS	AC5u0009GL001357
THFGLUS	AC5u0009GL000674
THFGLUS	AC5u0009GL000849
THFGLUS	AC5u0009GL001065
THFGLUS	AC5u0009GL001066
THFGLUS	AC5u0009GL002122
THRPDC	AC5u0009GL001902
THRTRS	AC5u0009GL000429
THRt3	AC5u0009GL001105
THRt3	AC5u0009GL001225
THRt3	AC5u0009GL001226
THZPSN	AC5u0009GL001245
THZPSN2	AC5u0009GL001245
TMDK1	AC5u0009GL000120
TMDK2	AC5u0009GL000120
TMDPK	AC5u0009GL000018
TMDPP	AC5u0009GL001506
TMDS	AC5u0009GL001567
TMPPP	AC5u0009GL000271
TPI	AC5u0009GL000359
TPI	AC5u0009GL000936
TPI	AC5u0009GL001871
TRDR	AC5u0009GL000798
TRDR	AC5u0009GL000835
TRDR	AC5u0009GL001080
TRDR	AC5u0009GL001474
TREP	AC5u0009GL000408
TREt	AC5u0009GL000409
TREt	AC5u0009GL001181
TREt	AC5u0009GL001184
TREt	AC5u0009GL002112
TRPTRS	AC5u0009GL000601
TYRTRS	AC5u0009GL000886
TYRt6	AC5u0009GL000940
TYRt6	AC5u0009GL001485
UAAGDS	AC5u0009GL000121
UAAGDS	AC5u0009GL000574
UAG2E	AC5u0009GL000746
UAG2E	AC5u0009GL001165
UAGCVT	AC5u0009GL000102
UAGCVT	AC5u0009GL000352
UAGDP	AC5u0009GL000584
UAGPT5	AC5u0009GL001334
UAMAGS	AC5u0009GL001333
UAMAS	AC5u0009GL000826
UAMAS	AC5u0009GL001089
UAPGR	AC5u0009GL000981
UDCPDP	AC5u0009GL000275
UDCPDP	AC5u0009GL001962
UDCPDPS	AC5u0009GL000033
UDCPDPS	AC5u0009GL000197
UDCPDPS	AC5u0009GL002178
UDCPK	AC5u0009GL001598
UDPDPS	AC5u0009GL000197
UDPG4E	AC5u0009GL000772
UDPGALM	AC5u0009GL001427
UDPGALM	AC5u0009GL001456
UGLDDS1	AC5u0009GL000365
UGLDDS2	AC5u0009GL000365
UGMDDS2	AC5u0009GL000365
UMPK	AC5u0009GL001574
UPP3MT	AC5u0009GL001891
UPP3S	AC5u0009GL001875
UPP3S	AC5u0009GL001891
UPPRT	AC5u0009GL000115
URAt2	AC5u0009GL000111
URIDK2	AC5u0009GL001574
URIDK2	AC5u0009GL000199
URIK1	AC5u0009GL000071
URIK2	AC5u0009GL000071
URIK3	AC5u0009GL000071
VALTRS	AC5u0009GL000681
VALt6	AC5u0009GL001196
VALt6	AC5u0009GL001499
VALt6	AC5u0009GL001500
VALt6	AC5u0009GL002064
XANt2	AC5u0009GL001486
XPPT	AC5u0009GL000324
YUMPS	AC5u0009GL000186
YUMPS	AC5u0009GL000319
YUMPS	AC5u0009GL001243
YUMPS	AC5u0009GL001489
YUMPS	AC5u0009GL001528
YUMPS	AC5u0009GL001809
araphe2	AC5u0009GL000055
araphe2	AC5u0009GL000419
araphe2	AC5u0009GL001361
araphe2	AC5u0009GL001591
aratry2	AC5u0009GL000055
aratry2	AC5u0009GL000419
aratry2	AC5u0009GL001361
aratry2	AC5u0009GL001591
aratry2	AC5u0009GL001956
aratyr2	AC5u0009GL000055
aratyr2	AC5u0009GL000419
aratyr2	AC5u0009GL001361
aratyr2	AC5u0009GL001591
aratyr4	AC5u0009GL000055
aratyr4	AC5u0009GL000419
aratyr4	AC5u0009GL001361
aratyr4	AC5u0009GL001591
kaasIII	AC5u0009GL000231
